parca_no,mevcut_r,mevcut_Q,onerilen_r,onerilen_Q,optimize_maliyet,servis_seviyesi,ortalama_stok,stoksuz_gun,hedef_servis_saglandir,r_degisimi,Q_degisimi,mevcut_maliyet,maliyet_tasarrufu,tasarruf_orani
Part-1285,6,2,3,3,1680.35,1.0,2.8736,0.0,True,-3,1,3023.493,1343.14,44.42
Part-1286,9,17,2,6,296.85,0.9939,4.1216,0.1,True,-7,-11,357.1471,60.3,16.88
Part-1287,6,1,3,2,3100.82,0.9878,2.6324,1.5,True,-3,1,4506.0093,1405.19,31.18
Part-1288,22,4,9,6,6736.18,1.0,8.1366,0.0,True,-13,2,14356.1396,7619.96,53.08
Part-1289,7,24,2,8,674.59,0.9835,4.397,1.7,True,-5,-16,664.3979,-10.19,-1.53
Part-1290,8,8,2,6,219.86,1.0,4.9592,0.0,True,-6,-2,412.6785,192.82,46.72
Part-1291,20,8,9,11,5644.43,0.9961,8.9006,0.1,True,-11,3,8907.3881,3262.96,36.63
Part-1292,5,9,3,6,127.24,1.0,5.8469,0.0,True,-2,-3,135.8702,8.63,6.35
Part-1293,26,30,12,27,720.7,1.0,19.9139,0.0,True,-14,-3,998.7556,278.06,27.84
Part-1294,220,186,198,303,1114.76,0.9931,211.7597,0.6,True,-22,117,1126.3099,11.55,1.03
Part-1295,30,24,13,15,655.42,1.0,13.91,0.0,True,-17,-9,1028.3245,372.9,36.26
Part-1296,14,10,4,13,581.17,0.9984,8.735,0.1,True,-10,3,1054.1813,473.01,44.87
Part-1297,26,13,6,12,499.99,1.0,8.8521,0.0,True,-20,-1,1150.275,650.29,56.53
Part-1298,132,68,111,135,1669.3,1.0,125.2473,0.0,True,-21,67,3794.8543,2125.55,56.01
Part-1299,7,10,3,6,216.67,1.0,5.1054,0.0,True,-4,-4,269.4777,52.81,19.6
Part-1300,28,44,19,36,1816.56,1.0,28.6824,0.0,True,-9,-8,2372.1062,555.55,23.42
Part-1301,21,6,7,8,288.73,1.0,8.3767,0.0,True,-14,2,615.8441,327.11,53.12
Part-1302,5,3,2,2,1622.52,0.9961,1.9371,0.1,True,-3,-1,2760.6514,1138.13,41.23
Part-1303,5,7,1,5,406.88,0.9961,3.5349,0.1,True,-4,-2,536.4809,129.6,24.16
Part-1304,7,10,1,6,445.24,0.9932,4.1534,0.6,True,-6,-4,583.2227,137.98,23.66
Part-1305,6,1,2,2,2202.28,0.9961,1.9371,0.1,True,-4,1,5114.7414,2912.46,56.94
Part-1306,5,28,1,5,156.15,0.9997,3.6943,0.1,True,-4,-23,185.5879,29.44,15.86
Part-1307,4,8,1,4,157.83,0.9961,2.7571,0.1,True,-3,-4,189.5377,31.71,16.73
Part-1308,4,6,1,3,197.41,0.9843,1.9571,1.8,True,-3,-3,247.539,50.13,20.25
Part-1309,4,2,2,1,932.0,1.0,2.0796,0.0,True,-2,-1,1532.4064,600.41,39.18
Part-1310,46,60,9,35,332.97,0.9993,22.3098,0.2,True,-37,-25,651.7435,318.77,48.91
Part-1311,92,50,79,121,4125.07,0.9864,82.1277,1.5,True,-13,71,6273.6347,2148.56,34.25
Part-1312,7,7,1,6,365.47,0.9878,3.8391,1.5,True,-6,-1,648.9185,283.45,43.68
Part-1313,33,9,18,12,6867.29,1.0,20.3427,0.0,True,-15,3,11015.2431,4147.95,37.66
Part-1314,4,7,1,4,241.23,0.9997,2.9165,0.1,True,-3,-3,301.4196,60.19,19.97
Part-1315,2,2,1,3,270.96,1.0,2.3088,0.0,True,-1,1,291.6519,20.69,7.09
Part-1316,84,47,25,35,1498.97,0.9918,25.8453,0.7,True,-59,-12,2672.5349,1173.56,43.91
Part-1317,4,3,1,3,763.02,1.0,2.3088,0.0,True,-3,0,1494.3866,731.37,48.94
Part-1318,11,14,6,9,347.42,1.0,7.486,0.0,True,-5,-5,418.4918,71.07,16.98
Part-1319,212,113,164,133,2940.55,1.0,196.6279,0.0,True,-48,20,3471.5122,530.96,15.29
Part-1320,4,2,1,3,284.07,1.0,2.4796,0.0,True,-3,1,644.9815,360.91,55.96
Part-1321,1,1,1,2,386.21,1.0,1.7018,0.0,True,0,1,390.3253,4.12,1.06
Part-1322,3,1,1,1,1150.27,1.0,1.2529,0.0,True,-2,0,2566.2725,1416.0,55.18
Part-1323,3,4,1,2,114.62,1.0,1.8551,0.0,True,-2,-2,160.3321,45.71,28.51
Part-1324,3,10,1,3,218.33,1.0,2.6796,0.0,True,-2,-7,258.764,40.43,15.62
Part-1325,3,1,1,1,413.88,1.0,1.2529,0.0,True,-2,0,882.8244,468.94,53.12
Part-1326,9,7,3,5,249.8,0.9961,3.6865,0.1,True,-6,-2,380.1258,130.33,34.29
Part-1327,28,2,9,11,6950.53,0.9988,9.3932,0.3,True,-19,9,14427.4543,7476.92,51.82
Part-1328,146,63,147,167,5489.67,0.9999,187.7047,0.7,True,1,104,14268.7671,8779.1,61.53
Part-1329,2,4,1,2,223.44,1.0,1.8726,0.0,True,-1,-2,256.9952,33.56,13.06
Part-1330,9,30,6,19,298.48,0.9966,13.3038,1.2,True,-3,-11,335.6426,37.16,11.07
Part-1331,686,160,647,787,9088.03,0.9939,617.3641,0.1,True,-39,627,16386.3316,7298.3,44.54
Part-1332,11,50,1,6,294.95,0.9162,2.8481,6.3,False,-10,-44,260.7344,-34.22,-13.12
Part-1333,11,6,3,7,337.11,0.9978,4.7785,0.1,True,-8,1,668.6192,331.51,49.58
Part-1334,2,6,0,2,287.82,0.8205,1.2114,20.0,False,-2,-4,323.8547,36.03,11.13
Part-1335,2,5,0,2,197.61,0.8205,1.2114,20.0,False,-2,-3,220.731,23.12,10.47
Part-1336,2,2,0,2,2092.48,0.865,1.3049,14.0,False,-2,0,2627.6244,535.14,20.37
Part-1337,60,22,33,40,1129.89,1.0,38.8356,0.0,True,-27,18,1635.2632,505.37,30.9
Part-1338,32,66,21,52,452.58,1.0,41.2135,0.0,True,-11,-14,610.0195,157.44,25.81
Part-1339,2,2,0,2,560.52,0.8205,1.2114,20.0,False,-2,0,705.3353,144.82,20.53
Part-1340,6,12,1,6,61.53,0.9909,3.9948,0.7,True,-5,-6,69.4348,7.9,11.38
Part-1341,1,11,0,3,230.84,0.9389,2.1725,7.0,False,-1,-8,265.5587,34.72,13.07
Part-1342,6,9,2,8,471.17,0.9835,4.397,1.7,True,-4,-1,475.1307,3.96,0.83
Part-1343,195,74,219,53,4665.73,1.0,148.1265,0.0,True,24,-21,4258.5674,-407.16,-9.56
Part-1344,1,1,0,1,742.43,0.8138,0.5492,21.2,False,-1,0,918.3233,175.89,19.15
Part-1345,1,5,0,2,256.59,0.865,1.4329,14.0,False,-1,-3,296.9427,40.35,13.59
Part-1346,24,16,14,19,673.06,1.0,16.4574,0.0,True,-10,3,898.252,225.19,25.07
Part-1347,49,29,25,30,569.86,0.9995,27.3049,0.3,True,-24,1,899.6197,329.76,36.66
Part-1348,1,1,0,1,156.66,0.8205,0.663,20.0,False,-1,0,224.4893,67.83,30.22
Part-1349,1,3,0,1,375.98,0.8205,0.663,20.0,False,-1,-2,433.1647,57.18,13.2
Part-1350,7,5,2,6,159.58,0.9979,4.2787,1.3,True,-5,1,258.1081,98.53,38.17
Part-1351,1,50,0,2,302.25,0.8205,1.3261,20.0,False,-1,-48,313.7697,11.52,3.67
Part-1352,61,9,34,21,18188.19,1.0,30.4147,0.0,True,-27,12,28967.8549,10779.66,37.21
Part-1353,1,1,0,1,2118.62,0.8205,0.663,20.0,False,-1,0,2930.9035,812.28,27.71
Part-1354,1,6,0,2,364.52,0.9389,1.5474,7.0,False,-1,-4,455.196,90.68,19.92
Part-1355,38,37,16,20,1869.0,0.9926,15.3078,0.7,True,-22,-17,2456.8365,587.84,23.93
Part-1356,0,1,0,1,713.95,0.9389,0.7737,7.0,False,0,0,713.9532,0.0,0.0
Part-1357,1,1,0,1,260.75,0.8205,0.663,20.0,False,-1,0,400.1081,139.36,34.83
Part-1358,1,2,0,1,653.6,0.8583,0.5894,15.2,False,-1,-1,664.7685,11.17,1.68
Part-1359,1,2,0,1,208.44,0.8138,0.5492,21.2,False,-1,-1,223.8082,15.37,6.87
Part-1360,0,1,0,1,1971.2,0.8205,0.663,20.0,False,0,0,1971.1978,-0.0,-0.0
Part-1361,0,1,0,1,789.92,0.8205,0.663,20.0,False,0,0,789.9191,-0.0,-0.0
Part-1362,1,14,0,2,311.38,0.8205,1.3261,20.0,False,-1,-12,329.9502,18.57,5.63
Part-1363,5,9,1,5,711.91,0.9961,3.5349,0.1,True,-4,-4,865.9394,154.03,17.79
Part-1364,13,4,9,8,4427.27,0.9943,7.9774,0.8,True,-4,4,5126.2109,698.94,13.63
Part-1365,0,1,0,1,274.33,0.808,0.5284,10.2,False,0,0,274.327,-0.0,-0.0
Part-1366,0,1,0,1,2337.91,0.8205,0.663,20.0,False,0,0,2337.915,0.01,0.0
Part-1367,1,1,0,1,2576.75,0.8205,0.663,20.0,False,-1,0,3264.2804,687.53,21.06
Part-1368,0,1,0,1,2155.28,0.808,0.5284,10.2,False,0,0,2155.285,0.0,0.0
Part-1369,0,1,0,1,5995.41,0.808,0.5284,10.2,False,0,0,5995.4051,-0.0,-0.0
Part-1370,0,1,0,1,514.02,0.808,0.5284,10.2,False,0,0,514.0204,0.0,0.0
Part-1371,21,14,8,11,355.4,1.0,9.0581,0.0,True,-13,-3,658.1382,302.74,46.0
Part-1372,0,1,0,1,422.15,0.808,0.5284,10.2,False,0,0,422.1535,0.0,0.0
Part-1373,80,11,37,20,17494.38,0.9977,29.1452,0.1,True,-43,9,29923.2078,12428.83,41.54
Part-1374,100,50,34,51,1292.39,1.0,48.6907,0.0,True,-66,1,2689.7538,1397.36,51.95
Part-1375,11,16,5,16,422.86,1.0,11.4162,0.0,True,-6,0,666.3499,243.49,36.54
Part-1376,0,37,0,1,501.24,0.8205,0.663,20.0,False,0,-36,514.4655,13.23,2.57
Part-1377,9,37,3,10,181.11,0.9759,6.2838,1.7,True,-6,-27,156.0905,-25.02,-16.03
Part-1378,70520,2910,69098,21186,271932.09,1.0,45919.0389,0.0,True,-1422,18276,752505.713,480573.62,63.86
Part-1379,22908,347,24548,8280,7342301.1,1.0,14820.847,0.1,True,1640,7933,450398359.3409,443056058.24,98.37
Part-1380,22773,765,23900,7124,573896.73,0.9986,15572.2584,0.3,True,1127,6359,1508343.8952,934447.17,61.95
Part-1381,16438,128,17520,5716,10823581.17,1.0,17084.8721,0.0,True,1082,5588,423694645.5905,412871064.42,97.45
Part-1382,7384,552,7059,3394,35838.86,1.0,5674.5428,0.0,True,-325,2842,104174.9304,68336.07,65.6
Part-1383,14717,1618,19702,9632,143343.18,1.0,18391.4519,0.0,True,4985,8014,1574385.0797,1431041.9,90.9
Part-1384,13534,898,20359,5256,261213.78,0.9946,12277.7091,0.3,True,6825,4358,1763056.687,1501842.91,85.18
Part-1385,3928,67,5019,2956,5383175.45,0.9897,3615.8604,0.8,True,1091,2889,72125388.7619,66742213.31,92.54
Part-1386,2563,259,3528,946,112918.87,0.9901,2091.2769,0.8,True,965,687,355378.1685,242459.3,68.23
Part-1387,4019,505,3973,3114,103148.2,1.0,3584.7679,0.0,True,-46,2609,290915.3453,187767.15,64.54
Part-1388,1899,188,2286,904,35561.45,1.0,1890.9244,0.0,True,387,716,231143.7175,195582.27,84.62
Part-1389,18935,397,27965,10994,2868493.2,1.0,22810.1252,0.0,True,9030,10597,82089262.9058,79220769.71,96.51
Part-1390,2239,189,3263,978,64621.29,1.0,2107.4707,0.0,True,1024,789,554962.473,490341.18,88.36
Part-1391,4445,64,4653,1899,3356527.55,0.9947,3451.4951,0.1,True,208,1835,32625049.4598,29268521.91,89.71
Part-1392,760,145,245,324,8888.31,0.9931,245.7527,0.6,True,-515,179,17368.0854,8479.78,48.82
Part-1393,316,89,272,175,8225.89,1.0,242.8607,0.0,True,-44,86,15299.8458,7073.96,46.24
Part-1394,4705,401,4152,1237,80437.26,0.9988,2783.321,0.1,True,-553,836,98266.8338,17829.57,18.14
Part-1395,3648,178,3611,2831,71225.53,1.0,3211.402,0.0,True,-37,2653,321522.1433,250296.61,77.85
Part-1396,9424,596,11616,2962,162166.25,1.0,7797.9039,0.0,True,2192,2366,1036780.1358,874613.89,84.36
Part-1397,3592,492,3241,2571,51016.26,1.0,2850.2905,0.0,True,-351,2079,123691.1678,72674.91,58.76
Part-1398,1788,163,797,700,15877.4,1.0,810.8618,0.0,True,-991,537,29594.3452,13716.95,46.35
Part-1399,4394,60,4236,3636,3760201.78,0.992,3730.6026,0.7,True,-158,3576,51205594.0184,47445392.24,92.66
Part-1400,35532,197,45706,8928,16423336.43,1.0,32658.3868,0.0,True,10174,8731,344444721.2713,328021384.84,95.23
Part-1401,2790,444,3053,1371,5118.62,1.0,2486.4279,0.0,True,263,927,10454.1568,5335.54,51.04
Part-1402,1020,121,526,565,13484.72,1.0,564.6609,0.0,True,-494,444,20130.543,6645.82,33.01
Part-1403,647,170,388,291,4811.19,1.0,350.4795,0.0,True,-259,121,7365.3344,2554.14,34.68
Part-1404,985,282,340,417,862.12,1.0,392.6453,0.0,True,-645,135,1879.9587,1017.84,54.14
Part-1405,10243,754,14044,9367,287362.05,1.0,10990.0527,0.0,True,3801,8613,2673619.4838,2386257.43,89.25
Part-1406,799,172,1077,761,33805.64,1.0,983.5826,0.1,True,278,589,410612.6545,376807.01,91.77
Part-1407,6450,463,1530,1643,55572.52,1.0,1592.8292,0.0,True,-4920,1180,180743.7661,125171.25,69.25
Part-1408,8268,628,10810,5430,231314.22,0.9901,7491.2,0.7,True,2542,4802,942234.5563,710920.34,75.45
Part-1409,266,72,157,76,3276.71,1.0,124.3783,0.0,True,-109,4,5262.9196,1986.21,37.74
Part-1410,561,17,169,70,72055.78,0.9946,124.6731,0.1,True,-392,53,139383.2279,67327.45,48.3
Part-1411,181,14,67,38,23982.61,1.0,58.8108,0.0,True,-114,24,58742.3484,34759.74,59.17
Part-1412,496,27,373,282,36344.09,1.0,334.5446,0.0,True,-123,255,82729.8227,46385.73,56.07
Part-1413,2175,192,2301,789,39087.53,1.0,1655.9023,0.0,True,126,597,146802.6789,107715.15,73.37
Part-1414,4373,88,4220,2020,403786.13,1.0,3611.6233,0.0,True,-153,1932,4491303.7851,4087517.66,91.01
Part-1415,727,571,277,500,809.88,0.9939,341.559,0.1,True,-450,-71,1240.6842,430.8,34.72
Part-1416,1114,83,582,268,23599.12,1.0,471.5786,0.0,True,-532,185,40324.0496,16724.93,41.48
Part-1417,953,17,720,564,306886.16,1.0,648.0561,0.0,True,-233,547,2443595.6517,2136709.49,87.44
Part-1418,989,225,408,556,2875.83,1.0,480.7265,0.0,True,-581,331,5331.383,2455.55,46.06
Part-1419,2438,463,2476,1256,52755.01,0.99,1661.5862,0.8,True,38,793,59732.455,6977.44,11.68
Part-1420,654,138,808,637,21028.88,1.0,695.2667,0.0,True,154,499,96029.6359,75000.76,78.1
Part-1421,38,21,19,23,708.6,0.9961,19.1574,0.1,True,-19,2,1026.835,318.24,30.99
Part-1422,557,101,460,155,18750.33,1.0,431.5039,0.0,True,-97,54,22402.387,3652.06,16.3
Part-1423,1155,56,850,417,65217.79,1.0,678.6332,0.0,True,-305,361,103990.0078,38772.22,37.28
Part-1424,1710,1278,1846,2962,1571.54,1.0,2358.1538,0.0,True,136,1684,2655.7768,1084.24,40.83
Part-1425,2838,1075,1887,1317,2485.48,0.9997,1703.6611,0.2,True,-951,242,3325.95,840.47,25.27
Part-1426,704,205,541,473,19319.22,0.9973,480.1625,0.1,True,-163,268,31283.3251,11964.11,38.24
Part-1427,1019,44,267,213,6390.68,1.0,239.6564,0.0,True,-752,169,19149.8909,12759.21,66.63
Part-1428,1137,48,1487,536,622208.6,0.9994,837.3829,0.1,True,350,488,11136167.789,10513959.19,94.41
Part-1429,6,7,3,6,307.94,1.0,5.2762,0.0,True,-3,-1,391.7821,83.84,21.4
Part-1430,7382,1064,4605,4106,55085.35,0.9969,4139.4079,0.1,True,-2777,3042,68341.7225,13256.37,19.4
Part-1431,211,13,90,46,44061.29,0.9971,72.0411,0.1,True,-121,33,72884.581,28823.29,39.55
Part-1432,148,51,45,79,3597.76,0.9975,69.8172,0.6,True,-103,28,6765.1109,3167.35,46.82
Part-1433,1045,82,835,432,17936.92,1.0,661.6713,0.0,True,-210,350,37840.2963,19903.38,52.6
Part-1434,4579,106,4504,1471,1370026.74,1.0,3285.4253,0.0,True,-75,1365,26250116.3329,24880089.59,94.78
Part-1435,1164,73,723,305,14618.35,1.0,590.3794,0.0,True,-441,232,21359.252,6740.9,31.56
Part-1436,4090,104,5073,1285,2348705.74,1.0,3955.015,0.0,True,983,1181,26837470.3813,24488764.64,91.25
Part-1437,5109,293,2538,2352,58944.53,1.0,2643.5644,0.0,True,-2571,2059,90457.2629,31512.73,34.84
Part-1438,1107,247,720,931,14055.8,0.993,729.7991,0.7,True,-387,684,15393.2144,1337.41,8.69
Part-1439,950,22,544,260,134540.34,1.0,432.7615,0.0,True,-406,238,168919.156,34378.82,20.35
Part-1440,457,125,443,206,7794.04,1.0,357.6795,0.0,True,-14,81,10247.2769,2453.24,23.94
Part-1441,2250,853,2499,1062,17723.35,0.9967,1379.8815,0.1,True,249,209,45353.3159,27629.97,60.92
Part-1442,1277,93,429,481,10333.42,1.0,465.328,0.0,True,-848,388,22569.467,12236.05,54.22
Part-1443,320,62,96,78,2285.41,1.0,85.6122,0.0,True,-224,16,6402.526,4117.12,64.3
Part-1444,3038,204,3464,920,83608.17,1.0,2400.2917,0.0,True,426,716,277924.0646,194315.89,69.92
Part-1445,7725,673,9316,2944,255562.54,0.998,5958.9344,0.1,True,1591,2271,926317.3748,670754.83,72.41
Part-1446,1560,258,1566,1493,52206.48,0.9937,1350.0888,0.2,True,6,1235,110633.1619,58426.68,52.81
Part-1447,132,23,33,43,1391.8,0.9943,33.6062,0.1,True,-99,20,2997.2106,1605.41,53.56
Part-1448,3244,75,3554,1191,1234853.12,0.993,2325.0852,0.4,True,310,1116,6534593.9705,5299740.85,81.1
Part-1449,1107,504,1137,491,9578.71,0.9989,779.9146,0.2,True,30,-13,14930.9074,5352.2,35.85
Part-1451,973,650,1131,592,3263.71,0.9899,767.5555,1.2,True,158,-58,5259.2923,1995.58,37.94
Part-1452,487,11,233,79,117044.26,0.9999,187.5239,0.1,True,-254,68,169465.7863,52421.53,30.93
Part-1453,959,99,614,476,27226.01,0.9996,545.5692,0.1,True,-345,377,33759.3437,6533.33,19.35
Part-1454,5880,393,2882,859,30921.52,1.0,2434.0855,0.0,True,-2998,466,58957.9674,28036.45,47.55
Part-1455,410,90,445,257,26804.26,0.9938,342.8262,0.2,True,35,167,59922.1449,33117.88,55.27
Part-1456,466,179,417,517,16823.07,0.9935,403.838,0.3,True,-49,338,31345.5784,14522.51,46.33
Part-1457,3415,675,2031,2322,21938.91,1.0,2248.9321,0.0,True,-1384,1647,27978.7747,6039.86,21.59
Part-1458,269,416,144,251,673.24,0.9949,180.9034,0.1,True,-125,-165,722.1199,48.88,6.77
Part-1459,888,68,295,246,11950.28,0.9929,258.3316,0.7,True,-593,178,21372.8977,9422.62,44.09
Part-1460,1114,17,360,201,162995.18,0.9943,282.7818,0.1,True,-754,184,216287.1031,53291.92,24.64
Part-1461,350,14,374,157,196903.76,1.0,305.9085,0.0,True,24,143,598762.0895,401858.33,67.11
Part-1462,9288,1054,7638,3322,74144.75,1.0,6170.2052,0.0,True,-1650,2268,86594.9068,12450.16,14.38
Part-1463,2002,250,2681,842,71838.88,0.9994,1515.3279,0.1,True,679,592,567515.9216,495677.04,87.34
Part-1464,424,108,382,269,1721.66,1.0,338.4008,0.0,True,-42,161,6385.0399,4663.38,73.04
Part-1465,835,112,537,646,22328.62,1.0,590.013,0.0,True,-298,534,81116.6821,58788.06,72.47
Part-1466,170,108,84,87,981.88,1.0,89.4394,0.0,True,-86,-21,1667.0106,685.13,41.1
Part-1467,687,19,665,322,354468.67,1.0,533.3657,0.0,True,-22,303,1184121.937,829653.27,70.06
Part-1468,813,135,422,426,7830.84,1.0,431.6162,0.0,True,-391,291,12325.2167,4494.38,36.46
Part-1469,559,15,509,98,185585.59,0.9963,340.5,0.5,True,-50,83,344996.628,159411.04,46.21
Part-1470,819,120,336,434,8712.09,0.9917,333.4336,0.7,True,-483,314,13286.5301,4574.44,34.43
Part-1471,1055,58,1409,564,363445.27,1.0,1101.1424,0.0,True,354,506,2531990.5228,2168545.25,85.65
Part-1472,215,90,202,310,7405.84,1.0,241.9473,0.0,True,-13,220,23311.0759,15905.24,68.23
Part-1473,89,51,53,42,917.84,1.0,47.8816,0.0,True,-36,-9,1307.5184,389.68,29.8
Part-1474,1956,62,1524,444,347308.56,1.0,1280.8885,0.0,True,-432,382,829775.2229,482466.66,58.14
Part-1475,1676,168,1346,1322,77210.54,1.0,1712.5,0.0,True,-330,1154,142603.9016,65393.36,45.86
Part-1476,1136,69,677,373,21444.19,0.9943,527.548,0.1,True,-459,304,27072.7429,5628.55,20.79
Part-1477,3573,607,3202,2003,17520.2,1.0,2755.5176,0.0,True,-371,1396,27023.2835,9503.08,35.17
Part-1478,311,62,292,140,7722.06,1.0,235.3109,0.0,True,-19,78,13245.8395,5523.78,41.7
Part-1479,732,101,345,473,9618.52,1.0,412.3181,0.0,True,-387,372,13561.8256,3943.31,29.08
Part-1480,218,68,93,107,1515.75,1.0,99.9777,0.0,True,-125,39,2830.7012,1314.95,46.45
Part-1481,772,163,487,538,6761.22,1.0,537.052,0.0,True,-285,375,16209.0861,9447.87,58.29
Part-1482,3154,1087,4908,1467,112864.43,0.9902,2955.9346,0.5,True,1754,380,386108.4164,273243.99,70.77
Part-1483,334,47,286,280,16357.45,1.0,304.9713,0.2,True,-48,233,100499.5786,84142.13,83.72
Part-1484,10900,160,11356,3480,4688435.18,0.9894,6699.2647,1.3,True,456,3320,73706224.5961,69017789.42,93.64
Part-1485,1064,47,676,130,20827.34,1.0,483.5571,0.0,True,-388,83,31683.2379,10855.9,34.26
Part-1486,129,10,74,44,16398.1,1.0,65.4893,0.0,True,-55,34,24275.7865,7877.69,32.45
Part-1487,2869,170,2367,1845,54150.27,0.9988,2082.0789,0.1,True,-502,1675,83807.4415,29657.17,35.39
Part-1488,1034,102,1047,515,24637.06,1.0,839.8064,0.1,True,13,413,104578.452,79941.39,76.44
Part-1489,1046,267,1153,898,30278.7,0.9992,1013.5511,0.1,True,107,631,113123.5871,82844.89,73.23
Part-1490,254,6,110,90,58990.37,1.0,99.3869,0.1,True,-144,84,82038.3395,23047.97,28.09
Part-1491,336,33,261,225,72763.68,0.9973,234.6237,0.1,True,-75,192,151775.8769,79012.2,52.06
Part-1492,606,45,779,175,43004.51,1.0,574.4604,0.0,True,173,130,85778.5991,42774.09,49.87
Part-1493,2347,276,2503,1754,20197.63,0.9977,2192.6559,0.1,True,156,1478,91277.7859,71080.16,77.87
Part-1494,822,124,536,481,18116.39,1.0,555.562,0.0,True,-286,357,32248.2784,14131.89,43.82
Part-1495,2677,104,924,505,49870.38,0.9945,725.5934,0.1,True,-1753,401,94045.7401,44175.36,46.97
Part-1496,1156,53,1300,354,249408.57,1.0,1111.769,0.0,True,144,301,1326100.391,1076691.82,81.19
Part-1497,1287,19,1080,505,644518.03,1.0,874.6781,0.0,True,-207,486,3328803.5929,2684285.56,80.64
Part-1498,1706,326,2544,761,65089.71,0.99,1541.8775,0.5,True,838,435,223758.4184,158668.71,70.91
Part-1499,1859,157,2320,694,118987.83,0.985,1307.7894,1.4,True,461,537,203214.0346,84226.2,41.45
Part-1500,596,389,533,654,4634.36,0.9964,533.3019,0.1,True,-63,265,9706.4765,5072.12,52.26
Part-1501,11,16,6,13,550.76,1.0,11.1248,0.0,True,-5,-3,786.1132,235.35,29.94
Part-1502,148,101,122,92,4715.47,1.0,109.9056,0.0,True,-26,-9,5397.9666,682.5,12.64
Part-1503,1556,34,442,213,52390.26,1.0,357.7767,0.0,True,-1114,179,129029.7768,76639.52,59.4
Part-1504,208,14,234,320,249054.16,0.9935,243.6782,0.3,True,26,306,1483870.9888,1234816.83,83.22
Part-1505,16,3,4,9,1839.26,1.0,6.2545,0.0,True,-12,6,4371.7347,2532.47,57.93
Part-1506,4,9,1,5,259.13,1.0,3.8562,0.0,True,-3,-4,310.9157,51.79,16.66
Part-1507,692,112,1098,565,34841.22,1.0,1061.046,0.1,True,406,453,434203.1036,399361.88,91.98
Part-1508,1199,107,426,317,11517.43,1.0,382.3504,0.0,True,-773,210,26920.4443,15403.01,57.22
Part-1509,1031,171,572,316,7884.11,0.9939,449.0063,0.1,True,-459,145,10861.9432,2977.83,27.42
Part-1510,225,16,120,55,29315.78,1.0,96.6039,0.0,True,-105,39,49818.9734,20503.19,41.16
Part-1511,1862,88,1540,1913,500423.23,0.9944,1516.1711,0.3,True,-322,1825,966622.3308,466199.1,48.23
Part-1512,1042,74,1346,449,320607.03,1.0,803.7306,0.0,True,304,375,2773266.4746,2452659.44,88.44
Part-1513,976,411,988,1550,7670.47,1.0,1481.5661,0.0,True,12,1139,52266.6459,44596.18,85.32
Part-1514,2451,527,1139,893,5006.61,1.0,1019.6724,0.0,True,-1312,366,9303.2115,4296.6,46.18
Part-1515,2232,46,2527,680,1365322.14,0.989,1545.3299,0.7,True,295,634,10225408.0371,8860085.9,86.65
Part-1516,2551,39,2554,847,2519889.1,0.9848,1500.6166,1.8,True,3,808,27342348.0826,24822458.98,90.78
Part-1517,1853,99,1904,1239,71853.09,1.0,1631.927,0.0,True,51,1140,123384.9193,51531.83,41.77
Part-1518,677,232,464,875,27778.4,0.9965,611.1877,0.1,True,-213,643,52989.6662,25211.27,47.58
Part-1519,2258,333,1267,577,21510.15,1.0,1032.1483,0.0,True,-991,244,36132.7226,14622.57,40.47
Part-1520,1438,168,2015,867,33009.31,1.0,1658.585,0.0,True,577,699,151373.6767,118364.37,78.19
Part-1521,1612,524,1100,1318,15096.98,0.9953,1064.4188,0.1,True,-512,794,17214.6436,2117.66,12.3
Part-1522,143,78,48,164,2124.46,1.0,110.198,0.0,True,-95,86,3567.7525,1443.29,40.45
Part-1523,392,130,358,260,3858.43,1.0,320.6225,0.0,True,-34,130,9716.2771,5857.85,60.29
Part-1524,367,177,319,359,2436.47,1.0,344.2181,0.0,True,-48,182,6294.9438,3858.47,61.29
Part-1525,3366,66,1912,823,472448.91,1.0,1571.0232,0.0,True,-1454,757,580158.6077,107709.7,18.57
Part-1526,2141,258,1804,1426,32434.96,0.9991,1533.2581,0.1,True,-337,1168,75392.6147,42957.65,56.98
Part-1527,1288,128,1558,470,35662.38,1.0,1037.2072,0.0,True,270,342,234089.2441,198426.86,84.77
Part-1528,3174,518,2845,2726,29400.32,0.9929,2465.9413,0.6,True,-329,2208,57128.4805,27728.16,48.54
Part-1529,2531,165,2385,3152,75001.71,1.0,2791.1915,0.0,True,-146,2987,255067.351,180065.64,70.6
Part-1530,4219,307,5733,2056,137547.2,1.0,3716.7941,0.0,True,1514,1749,1653382.918,1515835.72,91.68
Part-1531,2,5,0,2,388.3,0.8205,1.2114,20.0,False,-2,-3,444.8634,56.56,12.71
Part-1532,1324,72,1180,1033,57420.5,0.9971,1038.8525,0.1,True,-144,961,132638.7331,75218.23,56.71
Part-1533,684,206,396,512,5542.21,0.9929,400.4818,0.7,True,-288,306,7324.8109,1782.6,24.34
Part-1534,144,317,139,274,507.79,0.9946,185.6976,0.1,True,-5,-43,1043.9826,536.19,51.36
Part-1535,1185,186,1457,656,14914.85,1.0,1183.1246,0.0,True,272,470,69560.961,54646.11,78.56
Part-1536,3669,112,2235,1734,252064.17,0.9987,1966.7741,0.1,True,-1434,1622,266343.9113,14279.74,5.36
Part-1537,357,109,105,192,2212.03,1.0,162.659,0.0,True,-252,83,5033.8113,2821.78,56.06
